AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
50,Palasbari,130453,4,ANUP KR. MEDHI,M,39,GEN,AGP,10572,5,10577,9.99,105872,0.09990365724648632,0,2011
50,Palasbari,130453,5,HEMANGA THAKURIA,M,36,GEN,BJP,1953,0,1953,1.84,105872,0.018446803687471664,0,2011
50,Palasbari,130453,6,LALITA BAISHYA,F,45,SC,AITC,593,0,593,0.56,105872,0.005601103218981412,0,2011
51,Jalukbari,167985,1,HIMANTA BISWA SARMA.,M,42,GEN,INC,93780,32,93812,72.09,130132,0.7208987797006117,1,2011
51,Jalukbari,167985,2,PRODYUT KUMAR BORA,M,37,GEN,BJP,16405,4,16409,12.61,130132,0.1260950419573971,0,2011
51,Jalukbari,167985,3,MONOJ SAIKIA.,M,40,GEN,AGP,14887,0,14887,11.44,130132,0.1143992254018996,0,2011
51,Jalukbari,167985,4,BIMAL MOCHAHARY.,M,38,ST,AITC,1250,0,1250,0.96,130132,0.009605631205237759,0,2011
51,Jalukbari,167985,5,RAMEN LAHKAR.,M,36,GEN,IND,1037,0,1037,0.8,130132,0.007968831647865245,0,2011
51,Jalukbari,167985,6,ATMA RAM DEKA.,M,63,GEN,AIUDF,933,0,933,0.72,130132,0.007169643131589463,0,2011
51,Jalukbari,167985,7,NATHUNI DAS.,M,50,SC,SP,836,0,836,0.64,130132,0.006424246150063013,0,2011
51,Jalukbari,167985,8,PRAFULLA BHARALI.,M,62,GEN,IND,495,0,495,0.38,130132,0.003803829957274152,0,2011
51,Jalukbari,167985,9,NABA KUMAR NATH.,M,39,GEN,IND,473,0,473,0.36,130132,0.0036347708480619677,0,2011
52,Dispur,318580,1,AKON BORA,M,58,GEN,INC,83071,25,83096,41.48,200316,0.4148245771680744,1,2011
52,Dispur,318580,2,ATUL BORA.,M,60,GEN,AGP,74810,39,74849,37.37,200316,0.37365462569140756,0,2011
52,Dispur,318580,3,RANJIT RAHANG,M,44,ST,BJP,29056,9,29065,14.51,200316,0.1450957487170271,0,2011
52,Dispur,318580,4,BIREN SARMA.,M,50,GEN,CPM,3312,2,3314,1.65,200316,0.01654386070009385,0,2011
52,Dispur,318580,5,ANOWAR ALI.,M,32,GEN,AIUDF,2415,2,2417,1.21,200316,0.012065935821402184,0,2011
52,Dispur,318580,6,LUIT KR. BARMAN.,M,31,GEN,IND,1813,0,1813,0.91,200316,0.009050699894167217,0,2011
52,Dispur,318580,7,GOBINDA DAS.,M,35,ST,IND,1455,0,1455,0.73,200316,0.007263523632660396,0,2011
52,Dispur,318580,8,MAMATA BAIRAGI,F,49,GEN,AITC,1288,0,1288,0.64,200316,0.006429840851454702,0,2011
52,Dispur,318580,9,MINA BORAH.,F,36,GEN,IND,823,0,823,0.41,200316,0.00410850855648076,0,2011
52,Dispur,318580,10,PRADIP BARUAH.,M,47,GEN,NCP,654,0,654,0.33,200316,0.0032648415503504463,0,2011
52,Dispur,318580,11,HITLAR KING BASUMATARY.,M,35,ST,RCPI(R),604,0,604,0.3,200316,0.0030152359272349687,0,2011
52,Dispur,318580,12,MUKTI RAM LASKAR.,M,45,GEN,RSP,505,0,505,0.25,200316,0.002521016793466323,0,2011
52,Dispur,318580,13,RATUL KUMAR CHOUDHURY.,M,40,GEN,SP,433,0,433,0.22,200316,0.0021615846961800357,0,2011
53,Gauhati East,225828,1,CAPT. ROBIN BORDOLOI.,M,69,GEN,INC,47705,22,47727,37.44,127475,0.37440282408315356,1,2011
53,Gauhati East,225828,2,SIDDHARTHA BHATTACHARYA.,M,50,GEN,BJP,43717,13,43730,34.3,127475,0.34304765640321633,0,2011
53,Gauhati East,225828,3,QUEEN OJA.,F,59,GEN,AGP,29622,22,29644,23.25,127475,0.23254755834477348,0,2011
53,Gauhati East,225828,4,UPENDRA NATH TALUKDAR.,M,75,GEN,CPI,1795,0,1795,1.41,127475,0.014081192390664837,0,2011
53,Gauhati East,225828,5,KAILASH KANTA SARMA.,M,49,GEN,AITC,1318,0,1318,1.03,127475,0.01033928221219847,0,2011
53,Gauhati East,225828,6,DHIRENDRA DEB ADHIKARI,M,65,GEN,NCP,794,0,794,0.62,127475,0.006228672288684056,0,2011
53,Gauhati East,225828,7,BHUPEN SARMA,M,43,GEN,IND,607,0,607,0.48,127475,0.004761717983918415,0,2011
53,Gauhati East,225828,8,TUTU SARKAR,M,26,GEN,IND,505,0,505,0.4,127475,0.003961561090409884,0,2011
53,Gauhati East,225828,9,KAZI NEKIB AHMED.,M,52,GEN,IND,419,0,419,0.33,127475,0.003286919003726221,0,2011
53,Gauhati East,225828,10,BHUPEN BORO,M,51,ST,IND,353,0,353,0.28,127475,0.002769170425573642,0,2011
53,Gauhati East,225828,11,UMESH CHANDRA DAS.,M,73,SC,SP,322,0,322,0.25,127475,0.002525985487350461,0,2011
53,Gauhati East,225828,12,JAYANTA KUMAR BARUAH.,M,49,GEN,IND,261,0,261,0.2,127475,0.0020474602863306533,0,2011
54,Gauhati West,239117,1,HEMENTA TALUKDAR.,M,61,GEN,INC,54326,17,54343,34.5,157498,0.3450393020863757,1,2011
54,Gauhati West,239117,2,MANOJ RAM PHOOKAN.,M,62,GEN,BJP,43010,7,43017,27.31,157498,0.2731272778067023,0,2011
54,Gauhati West,239117,3,RAMENDRA NARAYAN KALITA,M,52,GEN,AGP,35350,11,35361,22.45,157498,0.2245171367255457,0,2011
54,Gauhati West,239117,4,ASHOK ANAND SINGHAL,M,43,GEN,IND,12641,1,12642,8.03,157498,0.08026768593886907,0,2011
54,Gauhati West,239117,5,PRASANNA MALLA BUZAR BARUAH.,M,60,GEN,BOPF,6173,1,6174,3.92,157498,0.03920049778409885,0,2011
54,Gauhati West,239117,6,PARUL SAIKIA,F,61,GEN,AITC,1382,0,1382,0.88,157498,0.008774714599550471,0,2011
54,Gauhati West,239117,7,SWAPAN KUMAR BASUMATARY.,M,60,ST,IND,1374,0,1374,0.87,157498,0.00872392030374989,0,2011
54,Gauhati West,239117,8,RANJEET KUMAR DEKA.,M,42,GEN,IND,1114,0,1114,0.71,157498,0.0070731056902309875,0,2011
54,Gauhati West,239117,9,HASINA AHMED.,F,37,GEN,AIMF,738,0,738,0.47,157498,0.004685773787603652,0,2011
54,Gauhati West,239117,10,CHANDRA KAMAL BHAGAWATI,M,64,SC,IND,707,0,707,0.45,157498,0.004488945891376398,0,2011
54,Gauhati West,239117,11,NANDA KISHOR SONI,M,46,GEN,SHS,646,0,646,0.41,157498,0.0041016393858969635,0,2011
55,Hajo,138141,1,DWIPEN PATHAK,M,48,GEN,AITC,33328,3,33331,30.77,108312,0.30773136863874734,1,2011
55,Hajo,138141,2,KIRIP CHALIHA,M,55,GEN,INC,27717,14,27731,25.6,108312,0.25602887953320036,0,2011
55,Hajo,138141,3,NURUL HUSSAIN,M,50,GEN,AGP,21127,13,21140,19.52,108312,0.19517689637343968,0,2011
55,Hajo,138141,4,PRANJAL BHARALI,M,42,GEN,BJP,12075,0,12075,11.15,108312,0.11148349213383558,0,2011
55,Hajo,138141,5,NUR MAHAMMAD,M,60,GEN,IND,10359,1,10360,9.56,108312,0.09564960484526183,0,2011
55,Hajo,138141,6,RAMEN CH. LAHKAR,M,40,GEN,AIUDF,2134,0,2134,1.97,108312,0.019702341384149495,0,2011
55,Hajo,138141,7,JOGESH DAS,M,69,SC,IND,1070,0,1070,0.99,108312,0.009878868454095576,0,2011
55,Hajo,138141,8,PRANABJYOTI BHARALI,M,30,SC,IND,471,0,471,0.43,108312,0.004348548637270109,0,2011
56,Kamalpur,144064,1,JADAB CHANDRA DEKA,M,55,GEN,BJP,40178,110,40288,37.32,107958,0.373182163433928,1,2011
56,Kamalpur,144064,2,UTTARA KALITA,F,56,GEN,INC,28063,78,28141,26.07,107958,0.26066618499786953,0,2011
56,Kamalpur,144064,3,OMAR RASHID,M,42,GEN,IND,21557,26,21583,19.99,107958,0.19992033939124473,0,2011
56,Kamalpur,144064,4,MAYIDUL ISLAM BORAH,M,51,GEN,AGP,7398,77,7475,6.92,107958,0.06923988958669113,0,2011
56,Kamalpur,144064,5,BIRENDRA NATH DEKA,M,47,GEN,AITC,4447,14,4461,4.13,107958,0.04132162507641861,0,2011
56,Kamalpur,144064,6,IMRAN HUSSAIN,M,58,GEN,AIUDF,2649,2,2651,2.46,107958,0.02455584579188203,0,2011
56,Kamalpur,144064,7,KIRAN CHANDRA KAKATI,M,51,GEN,IND,1151,6,1157,1.07,107958,0.010717130736026974,0,2011
56,Kamalpur,144064,8,BABUL ALI,M,30,GEN,IND,873,0,873,0.81,107958,0.00808647807480687,0,2011
56,Kamalpur,144064,9,JYOTSNA CHOUDHURY,F,50,GEN,IND,707,2,709,0.66,107958,0.006567368791567091,0,2011
56,Kamalpur,144064,10,SISIR KR. KAKATI,M,48,GEN,SUCI,618,2,620,0.57,107958,0.005742974119565016,0,2011
57,Rangiya,156270,1,GHANASHYAM KALITA,M,57,GEN,INC,34046,73,34119,29.11,117191,0.29114010461554213,1,2011
57,Rangiya,156270,2,THANESWAR BORO,M,70,ST,AGP,23912,133,24045,20.52,117191,0.20517787202088897,0,2011
57,Rangiya,156270,3,ANANTA DEKA,M,54,GEN,CPM,23169,105,23274,19.86,117191,0.1985988685137937,0,2011
57,Rangiya,156270,4,MAHESWAR BASUMATARY,M,40,ST,BOPF,21059,47,21106,18.01,117191,0.18009915437192275,0,2011
57,Rangiya,156270,5,PRADIP THAKURIA,M,48,GEN,BJP,5764,12,5776,4.93,117191,0.049287061293102716,0,2011
57,Rangiya,156270,6,JAMSHED ALI,M,35,GEN,AITC,3623,3,3626,3.09,117191,0.03094094256384876,0,2011
57,Rangiya,156270,7,KHASNUR AHMED,M,70,GEN,AIUDF,2988,4,2992,2.55,117191,0.025530970808338525,0,2011
57,Rangiya,156270,8,BABUL BARO,M,32,ST,IND,985,0,985,0.84,117191,0.008405082301541928,0,2011
57,Rangiya,156270,9,KAMAL DAS,M,38,GEN,IND,647,0,647,0.55,117191,0.005520901775733632,0,2011
57,Rangiya,156270,10,DHANI RAM BARO,M,61,ST,IND,621,0,621,0.53,117191,0.005299041735286839,0,2011
58,Tamulpur,158534,1,EMMANUEL MOSAHARY,M,47,ST,BOPF,44015,2,44017,36.19,121637,0.36187179887698645,1,2011
58,Tamulpur,158534,2,CHANDI BASUMATARY,M,36,ST,INC,39404,5,39409,32.4,121637,0.3239885889984133,0,2011
58,Tamulpur,158534,3,PADUM BAHADUR CHOUHAN,M,60,GEN,AGP,25692,1,25693,21.12,121637,0.21122684709422299,0,2011
58,Tamulpur,158534,4,PARAMESWAR BASKEY,M,40,GEN,BJP,7735,1,7736,6.36,121637,0.06359906936211844,0,2011
58,Tamulpur,158534,5,DERHAGRA MOCHAHARY,M,62,ST,IND,2994,0,2994,2.46,121637,0.024614221001833324,0,2011
58,Tamulpur,158534,6,SATYA NATH KALITA,M,40,GEN,AITC,1788,0,1788,1.47,121637,0.014699474666425513,0,2011
59,Nalbari,158527,1,JAYANTA MALLA BARUAH,M,38,GEN,INC,39888,8,39896,33.93,117569,0.3393411528549192,1,2011
59,Nalbari,158527,2,ALAKA SARMA,F,54,GEN,AGP,31666,7,31673,26.94,117569,0.2693992463999864,0,2011
59,Nalbari,158527,3,ANJAN BARMAN,M,31,GEN,AITC,15968,2,15970,13.58,117569,0.1358351266065034,0,2011
59,Nalbari,158527,4,DILIP SAIKIA,M,35,GEN,BJP,12505,2,12507,10.64,117569,0.10638008318519337,0,2011
59,Nalbari,158527,5,MADAN KALITA,M,58,GEN,IND,9615,0,9615,8.18,117569,0.08178176219921918,0,2011
59,Nalbari,158527,6,RABIN MISRA,M,50,GEN,CPM,4613,0,4613,3.92,117569,0.039236533439937396,0,2011
59,Nalbari,158527,7,DIPIKA DUTTA,F,43,GEN,IND,1411,0,1411,1.2,117569,0.012001462970681047,0,2011
59,Nalbari,158527,8,NANDA MEDHI,M,73,GEN,IND,842,0,842,0.72,117569,0.007161751822334118,0,2011
59,Nalbari,158527,9,TAIJUDDIN AHMED,M,56,GEN,NCP,562,0,562,0.48,117569,0.004780171643885718,0,2011
59,Nalbari,158527,10,SABITRI DEKA,F,36,GEN,SUCI,480,0,480,0.41,117569,0.0040827088773401155,0,2011
60,Barkhetry,153244,1,BHUMIDHAR BARMAN,M,79,GEN,INC,53955,3,53958,45.54,118481,0.4554147922451701,1,2011
60,Barkhetry,153244,2,PULAKESH BARUA,M,61,GEN,AGP,47609,3,47612,40.19,118481,0.40185346173648095,0,2011
60,Barkhetry,153244,3,MUMTAZ UDDIN AHMED,M,60,GEN,AIUDF,13236,0,13236,11.17,118481,0.1117141144993712,0,2011
60,Barkhetry,153244,4,DIBAN DEKA,M,33,GEN,BJP,2328,0,2328,1.96,118481,0.019648720047940178,0,2011
60,Barkhetry,153244,5,MANOJ KUMAR DEKA,M,53,GEN,AITC,1347,0,1347,1.14,118481,0.01136891147103755,0,2011
61,Dharmapur,127005,1,NILAMANI SEN DEKA,M,55,GEN,INC,50776,10,50786,51.34,98920,0.5134047715325516,1,2011
61,Dharmapur,127005,2,CHANDRA MOHAN PATOWARY,M,54,GEN,AGP,45418,37,45455,45.95,98920,0.45951273756570965,0,2011
61,Dharmapur,127005,3,ATUL SARMA,M,61,GEN,BJP,1372,0,1372,1.39,98920,0.013869793772745652,0,2011
61,Dharmapur,127005,4,SYED MIZANUR RAHMAN,M,28,GEN,AIUDF,837,0,837,0.85,98920,0.00846138293570562,0,2011
61,Dharmapur,127005,5,RENU KAKATI,F,44,GEN,AITC,470,0,470,0.48,98920,0.004751314193287505,0,2011
62,Barama,133643,1,MANESWAR BRAHMA,M,39,ST,BOPF,42692,0,42692,41.45,103008,0.4144532463497981,1,2011
62,Barama,133643,2,REKHA RANI DASBORO,F,50,ST,AGP,24355,18,24373,23.66,103008,0.23661269027648338,0,2011
62,Barama,133643,3,PANIRAM RABHA,M,51,ST,INC,21209,6,21215,20.6,103008,0.2059548772910842,0,2011
62,Barama,133643,4,PHULEN BORO,M,39,ST,IND,11866,7,11873,11.53,103008,0.11526289220254737,0,2011
62,Barama,133643,5,KUMUD DAS,M,31,ST,BJP,2852,3,2855,2.77,103008,0.027716293880086982,0,2011
63,Chapaguri,129302,1,HITESH BASUMATARY,M,41,ST,BOPF,70979,2,70981,70.57,100578,0.7057308755393824,1,2011
63,Chapaguri,129302,2,TIJEN BASUMATARY,M,56,ST,AGP,19058,1,19059,18.95,100578,0.18949472051542088,0,2011
63,Chapaguri,129302,3,BIKRAM SINGH BRAHMA,M,53,ST,INC,10538,0,10538,10.48,100578,0.10477440394519676,0,2011
64,Panery,125210,1,KAMALI BASUMATARI,F,53,ST,BOPF,38202,0,38202,41.36,92365,0.41359822443566285,1,2011
64,Panery,125210,2,SANTIUSE KUJUR,M,39,GEN,INC,37646,0,37646,40.76,92365,0.40757862826828345,0,2011
64,Panery,125210,3,UPEN DEV,M,41,SC,BJP,6146,0,6146,6.65,92365,0.06654035619552862,0,2011
64,Panery,125210,4,TULSI KUJUR,M,43,GEN,IND,2232,0,2232,2.42,92365,0.02416499756401234,0,2011
64,Panery,125210,5,PHUNGSWRANG BODOSA,M,46,ST,IND,2104,0,2104,2.28,92365,0.022779191252097656,0,2011
64,Panery,125210,6,HITESH SARMAH,M,38,GEN,IND,1745,0,1745,1.89,92365,0.018892437611649434,0,2011
64,Panery,125210,7,BALEN SARANIA,M,28,ST,AIUDF,1552,0,1552,1.68,92365,0.01680290153196557,0,2011
64,Panery,125210,8,KUMUD CHANDRA DAS,M,49,ST,IND,1166,0,1166,1.26,92365,0.012623829372597846,0,2011
64,Panery,125210,9,SWARNALATA CHALIHA,F,35,GEN,SUCI,886,0,886,0.96,92365,0.00959237806528447,0,2011
64,Panery,125210,10,RATNESWAR RABHA,M,48,ST,AITC,686,0,686,0.74,92365,0.007427055702917772,0,2011
65,Kalaigaon,142863,1,MUKUNDA RAM CHOUDHURY,M,62,GEN,AGP,42525,25,42550,37.38,113845,0.3737537880451491,1,2011
65,Kalaigaon,142863,2,MAHESWAR BARO,M,43,ST,BOPF,39727,15,39742,34.91,113845,0.3490886731960121,0,2011
65,Kalaigaon,142863,3,RUPA RANI BHUYAN,F,42,GEN,INC,15375,7,15382,13.51,113845,0.13511353155606307,0,2011
65,Kalaigaon,142863,4,POWAL CH BORA,M,62,GEN,AIUDF,10349,1,10350,9.09,113845,0.09091308357854978,0,2011
65,Kalaigaon,142863,5,MRIDUL DEKA,M,46,GEN,BJP,2385,1,2386,2.1,113845,0.02095832052351882,0,2011
65,Kalaigaon,142863,6,JUTIPRAN PATHAK,M,30,SC,IND,1110,0,1110,0.98,113845,0.009750098818569107,0,2011
65,Kalaigaon,142863,7,PABITRA DEKA,M,30,GEN,IND,1093,0,1093,0.96,113845,0.009600772980807238,0,2011
65,Kalaigaon,142863,8,RAMESH CH DEKA,M,37,GEN,AITC,661,0,661,0.58,113845,0.005806139927093856,0,2011
65,Kalaigaon,142863,9,JITENDRA CHALIHA,M,43,GEN,SUCI,571,0,571,0.5,113845,0.005015591374236901,0,2011
66,Sipajhar,149610,1,BINANDA KUMAR SAIKIA,M,46,GEN,INC,51815,112,51927,45.83,113299,0.45831825523614506,1,2011
66,Sipajhar,149610,2,DR. ZOII NATH SARMAH,M,54,GEN,IND,42969,212,43181,38.11,113299,0.38112428176771196,0,2011
66,Sipajhar,149610,3,MUNNA AHMED,M,36,GEN,AIUDF,7800,3,7803,6.89,113299,0.06887086382051033,0,2011
66,Sipajhar,149610,4,KULADHAR SAHARIA,M,67,GEN,BJP,4538,1,4539,4.01,113299,0.04006213647075438,0,2011
66,Sipajhar,149610,5,MUKUT SARMA,M,39,GEN,AGP,3843,7,3850,3.4,113299,0.033980882443799154,0,2011
66,Sipajhar,149610,6,PAHESWARI BARUA,F,36,GEN,SUCI,731,0,731,0.65,113299,0.006451954562705761,0,2011
66,Sipajhar,149610,7,SADEK ALI,M,40,GEN,SAP,640,0,640,0.56,113299,0.0056487700685795995,0,2011
66,Sipajhar,149610,8,AMIYA DEKA,M,33,GEN,AITC,628,0,628,0.55,113299,0.005542855629793731,0,2011
67,Mangaldoi,186789,1,BASANTA DAS,M,40,SC,INC,65308,132,65440,45.36,144279,0.45356566097630285,1,2011
67,Mangaldoi,186789,2,MAHENDRA DAS,M,52,SC,AIUDF,41709,8,41717,28.91,144279,0.28914117785679133,0,2011
67,Mangaldoi,186789,3,HIREN DAS,M,49,SC,AGP,21179,36,21215,14.7,144279,0.14704149599040747,0,2011
67,Mangaldoi,186789,4,NRIPENDRA MOHAN DAS,M,49,SC,BJP,13447,13,13460,9.33,144279,0.09329146999909897,0,2011
67,Mangaldoi,186789,5,SURAMA DAS,F,50,SC,AITC,2447,0,2447,1.7,144279,0.016960195177399346,0,2011
68,Dalgaon,165803,1,ILIAS ALI,M,51,GEN,INC,62253,27,62280,44.31,140547,0.4431257871032466,1,2011
68,Dalgaon,165803,2,MAZIBUR RAHMAN,M,37,GEN,AIUDF,58594,22,58616,41.71,140547,0.4170562160700691,0,2011
68,Dalgaon,165803,3,PRADIP GHOSH,M,48,GEN,BJP,9996,1,9997,7.11,140547,0.07112923079112325,0,2011
68,Dalgaon,165803,4,DELWAR HUSSAIN,M,52,GEN,BOPF,5527,0,5527,3.93,140547,0.0393249233352544,0,2011
68,Dalgaon,165803,5,MOHIBUR RAHMAN,M,46,GEN,AITC,2263,1,2264,1.61,140547,0.016108490398229775,0,2011
68,Dalgaon,165803,6,ABDUL KUDDUSH,M,60,GEN,AGP,1862,1,1863,1.33,140547,0.013255352302076886,0,2011
69,Udalguri,127907,1,RIHON DAIMARI,M,45,ST,BOPF,40970,0,40970,43.43,94334,0.4343078847499311,1,2011
69,Udalguri,127907,2,BHRAMON BAGLARI,M,42,ST,IND,24776,0,24776,26.26,94334,0.26264125341870376,0,2011
69,Udalguri,127907,3,BISTI KUMAR BASUMATARY,M,47,ST,INC,22764,1,22765,24.13,94334,0.24132338287361926,0,2011
69,Udalguri,127907,4,SARAT BASUMATARY,M,61,ST,BJP,4417,1,4418,4.68,94334,0.04683359128204041,0,2011
69,Udalguri,127907,5,DR. DEVA KANTA RAMCHIARY,M,48,ST,AITC,1405,0,1405,1.49,94334,0.014893887675705472,0,2011
70,Majbat,119628,1,RAKHESWAR BRAHMA,M,54,ST,BOPF,25268,0,25268,27.77,91004,0.277658124917586,1,2011
70,Majbat,119628,2,JITU KISSAN,M,31,GEN,INC,23642,0,23642,25.98,91004,0.2597907784273219,0,2011
70,Majbat,119628,3,KESHAB BARUAH,M,62,GEN,BJP,12672,0,12672,13.92,91004,0.13924662652191114,0,2011
70,Majbat,119628,4,DEEPJYOTI SAHARIA,M,28,GEN,AIUDF,12371,0,12371,13.59,91004,0.13593907960089666,0,2011
70,Majbat,119628,5,KARENDRA BASUMATARY,M,56,ST,IND,7953,0,7953,8.74,91004,0.0873917629994286,0,2011
70,Majbat,119628,6,RIMISH LINDA,M,38,GEN,IND,3508,0,3508,3.85,91004,0.03854775614258714,0,2011
70,Majbat,119628,7,SURESH MAHATOO,M,39,GEN,IND,2163,0,2163,2.38,91004,0.023768186013801592,0,2011
70,Majbat,119628,8,SATYA RANJAN SINGHA,M,34,GEN,AITC,2036,0,2036,2.24,91004,0.02237264296074898,0,2011
70,Majbat,119628,9,KISHORI MOHAN DAS,M,63,GEN,IND,1391,0,1391,1.53,91004,0.01528504241571799,0,2011
71,Dhekiajuli,166600,1,HABUL CHAKRABORTY,M,47,GEN,INC,45774,25,45799,38.28,119651,0.38277156062214274,1,2011
71,Dhekiajuli,166600,2,APURBA KUMAR BHATTACHARJEE,M,45,GEN,AGP,25325,27,25352,21.19,119651,0.21188289274640412,0,2011
71,Dhekiajuli,166600,3,BATASH ORANG,M,33,GEN,BJP,21991,6,21997,18.38,119651,0.18384301008767165,0,2011
71,Dhekiajuli,166600,4,BIBEK BORAH,M,46,GEN,BOPF,16775,1,16776,14.02,119651,0.14020777093379913,0,2011
71,Dhekiajuli,166600,5,BINA DAIMARI,F,41,ST,IND,6038,1,6039,5.05,119651,0.050471788785718466,0,2011
71,Dhekiajuli,166600,6,JUNUMA BORO,F,39,ST,CPM,1899,4,1903,1.59,119651,0.015904589180199078,0,2011
71,Dhekiajuli,166600,7,UMESH SAIKIA,M,45,GEN,IND,1785,0,1785,1.49,119651,0.014918387644064822,0,2011
72,Barchalla,132121,1,TANKA BAHADUR RAI,M,60,GEN,INC,47232,38,47270,48.19,98098,0.4818650737018084,1,2011
72,Barchalla,132121,2,RATUL KUMAR NATH,M,47,GEN,AGP,29674,22,29696,30.27,98098,0.3027176904727925,0,2011
72,Barchalla,132121,3,KARUNA KANTA MEDHI,M,46,GEN,AIUDF,11040,0,11040,11.25,98098,0.112540520703786,0,2011
72,Barchalla,132121,4,GANESH KUMAR LIMBU,M,39,GEN,BJP,6790,0,6790,6.92,98098,0.06921649778792636,0,2011
72,Barchalla,132121,5,ABDUL SATTAR,M,36,GEN,SP,3302,0,3302,3.37,98098,0.03366021733368672,0,2011
73,Tezpur,151913,1,RAJEN BORTHAKUR,M,44,GEN,INC,43633,105,43738,41.27,105991,0.41265767848213525,1,2011
73,Tezpur,151913,2,BRINDABAN GOSWAMI,M,61,GEN,AGP,22068,88,22156,20.9,105991,0.2090366163164797,0,2011
73,Tezpur,151913,3,BIZIT SAIKIA,M,67,GEN,AITC,16075,65,16140,15.23,105991,0.15227708012944496,0,2011
73,Tezpur,151913,4,MANIK GOGOI,M,40,GEN,AIUDF,10962,4,10966,10.35,105991,0.10346161466539612,0,2011
73,Tezpur,151913,5,RITU BARAN SARMAH,M,42,GEN,BJP,9457,7,9464,8.93,105991,0.08929060014529536,0,2011
73,Tezpur,151913,6,SANTANU MAHANTA,M,46,GEN,IND,2357,3,2360,2.23,105991,0.02226604145635007,0,2011
73,Tezpur,151913,7,MAHENDRA BHUYAN,M,60,GEN,NCP,645,0,645,0.61,105991,0.006085422347180421,0,2011
73,Tezpur,151913,8,MIA HUSSAIN,M,52,GEN,IND,522,0,522,0.49,105991,0.0049249464577181086,0,2011
74,Rangapara,133656,1,BHIMANANDA TANTI,M,55,GEN,INC,40354,10,40364,40.32,100105,0.40321662254632634,1,2011
74,Rangapara,133656,2,NIRANJAN NATH,M,40,GEN,BJP,16831,7,16838,16.82,100105,0.16820338644423355,0,2011
74,Rangapara,133656,3,BIJOY TIRU,M,55,GEN,AGP,14804,5,14809,14.79,100105,0.14793466859797214,0,2011
74,Rangapara,133656,4,RABIN TAMULI,M,53,GEN,CPM,7792,3,7795,7.79,100105,0.07786823834973278,0,2011
74,Rangapara,133656,5,ABBAS KHAN,M,49,GEN,IND,7694,0,7694,7.69,100105,0.07685929773737575,0,2011
74,Rangapara,133656,6,SAHIDUR RAHMAN,M,51,GEN,AIUDF,6444,0,6444,6.44,100105,0.06437240897058089,0,2011
74,Rangapara,133656,7,KARAN MINZ,M,30,GEN,JMM,2255,0,2255,2.25,100105,0.022526347335297937,0,2011
74,Rangapara,133656,8,BIJOY MUKHARJEE,M,29,GEN,AITC,1542,0,1542,1.54,100105,0.015403825982718146,0,2011
74,Rangapara,133656,9,MONOJ KUMAR TAMULI,M,37,GEN,NCP,1221,0,1221,1.22,100105,0.012197192947405225,0,2011
74,Rangapara,133656,10,JAYANTI NAYAK SAIKIA,F,30,GEN,SAP,1143,0,1143,1.14,100105,0.011418011088357225,0,2011
75,Sootea,150354,1,PADMA HAZARIKA,M,47,GEN,AGP,45078,77,45155,41.35,109202,0.4134997527517811,1,2011
75,Sootea,150354,2,KHEMRAJ CHETRI,M,51,GEN,CPM,32341,21,32362,29.63,109202,0.2963498837017637,0,2011
75,Sootea,150354,3,HIRANYA BORA,M,68,GEN,INC,16467,18,16485,15.1,109202,0.15095877364883428,0,2011
75,Sootea,150354,4,PREM NEWAR,M,39,GEN,BOPF,10640,4,10644,9.75,109202,0.09747074229409718,0,2011
75,Sootea,150354,5,DHANESWAR BASUMATARY,M,45,ST,IND,2112,0,2112,1.93,109202,0.0193403051226168,0,2011
75,Sootea,150354,6,RAJESH SARMA,M,27,GEN,BJP,1402,1,1403,1.28,109202,0.012847750041208037,0,2011
75,Sootea,150354,7,ARUN CHANDRA ROY,M,41,GEN,IND,1041,0,1041,0.95,109202,0.009532792439698906,0,2011
76,Biswanath,131058,1,PRABIN HAZARIKA,M,54,GEN,AGP,47853,251,48104,45.51,105711,0.4550519813453661,1,2011
76,Biswanath,131058,2,NURJAMAL SARKAR,M,59,GEN,INC,46459,146,46605,44.09,105711,0.44087181088060845,0,2011
76,Biswanath,131058,3,DIGANTA GHATOWAL,M,29,GEN,BJP,6154,2,6156,5.82,105711,0.05823424241564265,0,2011
76,Biswanath,131058,4,ABDUL RAJEK,M,61,GEN,IND,2177,1,2178,2.06,105711,0.020603343076879416,0,2011
76,Biswanath,131058,5,HIFZUR RAHMAN,M,25,GEN,AIUDF,1565,1,1566,1.48,105711,0.01481397394783892,0,2011
76,Biswanath,131058,6,KALYAN KUMAR DEORI BHARALI,M,72,ST,AITC,1102,0,1102,1.04,105711,0.010424648333664424,0,2011
77,Behali,100072,1,PALLAB LOCHAN DAS,M,32,GEN,INC,40640,158,40798,50.44,80881,0.5044200739357823,1,2011
77,Behali,100072,2,RANJIT DUTTA,M,49,GEN,BJP,22613,49,22662,28.02,80881,0.28018941407747183,0,2011
77,Behali,100072,3,BIBEK DAS,M,44,GEN,CPI(ML)(L),12759,25,12784,15.81,80881,0.15805937117493601,0,2011
77,Behali,100072,4,BISWAJEET GOSWAMI,M,48,GEN,IND,3300,7,3307,4.09,80881,0.040887229386382465,0,2011
