AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
216,Kanthi Dakshin,175105,3,KAMALESH MISHRA,M,63,GEN,BJP,4991,13,5004,3.29,152187,0.03288060083975635,0,2011
216,Kanthi Dakshin,175105,4,SEK MAHAMMAD JILANI,M,38,GEN,IND,1232,1,1233,0.81,152187,0.008101874667350037,0,2011
216,Kanthi Dakshin,175105,5,BISWANATH NAYAK,M,31,GEN,IND,721,0,721,0.47,152187,0.004737592567039235,0,2011
217,Ramnagar,203723,1,AKHIL GIRI,M,52,GEN,AITC,93514,287,93801,52.56,178479,0.5255576286285781,1,2011
217,Ramnagar,203723,2,SWADESH RANJAN NAYAK,M,59,GEN,CPM,76800,442,77242,43.28,178479,0.43277920651729335,0,2011
217,Ramnagar,203723,3,SATYARANJAN DAS,M,61,GEN,BJP,4502,5,4507,2.53,178479,0.02525227057524975,0,2011
217,Ramnagar,203723,4,TAPAN MAITY,M,44,GEN,IND,2929,0,2929,1.64,178479,0.01641089427887875,0,2011
218,Egra,219399,1,DAS SAMARES,M,67,GEN,AITC,98828,350,99178,51.57,192326,0.5156765075964768,1,2011
218,Egra,219399,2,HRISHIKESH PARIA,M,55,GEN,DSP(P),82635,590,83225,43.27,192326,0.43272880421783844,0,2011
218,Egra,219399,3,MINATI SUR,F,45,GEN,BJP,6351,7,6358,3.31,192326,0.03305845283529008,0,2011
218,Egra,219399,4,DURGA PADA MISHRA,M,42,GEN,IND,3564,1,3565,1.85,192326,0.018536235350394642,0,2011
219,Dantan,179499,1,ARUN MOHAPATRA,M,73,GEN,CPI,78712,406,79118,49.35,160317,0.4935097338398298,1,2011
219,Dantan,179499,2,SHAIBAL GIRI,M,48,GEN,AITC,74277,191,74468,46.45,160317,0.46450470006300015,0,2011
219,Dantan,179499,3,SHAILENDRA JANA,M,38,GEN,BJP,3908,1,3909,2.44,160317,0.02438294129755422,0,2011
219,Dantan,179499,4,MUKUL KUMAR MISHRA,M,38,GEN,IND,1653,0,1653,1.03,160317,0.01031082168453751,0,2011
219,Dantan,179499,5,SOUMEN SAMANTA,M,61,GEN,PDS,1169,0,1169,0.73,160317,0.007291803115078251,0,2011
220,Nayagram,175005,1,DULAL MURMU,M,47,ST,AITC,75505,151,75656,50.34,150290,0.5034000931532371,1,2011
220,Nayagram,175005,2,BHUTNATH SAREN,M,51,ST,CPM,59184,198,59382,39.51,150290,0.39511610885621135,0,2011
220,Nayagram,175005,3,CHITTA RANJAN HEMBRAM,M,34,ST,BJP,8302,2,8304,5.53,150290,0.05525317719076452,0,2011
220,Nayagram,175005,4,SUBODH KUMAR MANDI,M,41,ST,IND,4054,0,4054,2.7,150290,0.026974515935857344,0,2011
220,Nayagram,175005,5,MADAN MOHAN HANSDA,M,30,ST,JDP,2893,1,2894,1.93,150290,0.019256104863929736,0,2011
221,Gopiballavpur,177748,1,CHUDAMANI MAHATO,M,53,GEN,AITC,89864,206,90070,56.7,158844,0.5670343229835562,1,2011
221,Gopiballavpur,177748,2,RABI LAL MAITRA,M,62,GEN,CPM,57844,206,58050,36.55,158844,0.36545289718214097,0,2011
221,Gopiballavpur,177748,3,SANJIT MAHATA,M,34,GEN,BJP,5934,1,5935,3.74,158844,0.037363702752385985,0,2011
221,Gopiballavpur,177748,4,UPANGSHU MAHATO,M,41,GEN,IND,4788,1,4789,3.01,158844,0.030149077081916848,0,2011
222,Jhargram,184398,1,SUKUMAR HANSDA,M,57,ST,AITC,69138,326,69464,44.67,155520,0.446656378600823,1,2011
222,Jhargram,184398,2,AMAR BASU,M,71,GEN,CPM,53781,410,54191,34.85,155520,0.3484503600823045,0,2011
222,Jhargram,184398,3,CHHATRADHAR MAHATA,M,48,GEN,IND,20015,22,20037,12.88,155520,0.12883873456790124,0,2011
222,Jhargram,184398,4,BIJAY MAHATO,M,56,GEN,BJP,6370,6,6376,4.1,155520,0.04099794238683128,0,2011
222,Jhargram,184398,5,BHOLANATH MAHATA,M,57,GEN,JHAP,5450,2,5452,3.51,155520,0.03505658436213992,0,2011
223,Keshiary,182549,1,BIRAM MANDI,M,51,ST,CPM,76691,285,76976,45.97,167437,0.45973112275064654,1,2011
223,Keshiary,182549,2,SHYAM CHARAN MANDI,M,48,ST,AITC,75725,214,75939,45.35,167437,0.4535377485263114,0,2011
223,Keshiary,182549,3,DILIP ROUTH,M,41,ST,BJP,6647,4,6651,3.97,167437,0.03972240305308863,0,2011
223,Keshiary,182549,4,JABA HANSDA,F,46,ST,IND,5407,11,5418,3.24,167437,0.03235843929358505,0,2011
223,Keshiary,182549,5,GOPAL MURMU,M,37,ST,JMM,2453,0,2453,1.47,167437,0.014650286376368424,0,2011
224,Kharagpur sadar,195162,1,GYAN SINGH SOHANPAL,M,86,GEN,INC,75303,122,75425,55.06,136998,0.5505554825617892,1,2011
224,Kharagpur sadar,195162,2,ANIL KUMAR DAS,M,52,GEN,CPM,42899,157,43056,31.43,136998,0.31428196032058864,0,2011
224,Kharagpur sadar,195162,3,PREM CHANDRA JHA,M,48,GEN,BJP,9301,2,9303,6.79,136998,0.06790610081899005,0,2011
224,Kharagpur sadar,195162,4,SATYA DEO SHARMA,M,54,SC,IND,5185,6,5191,3.79,136998,0.037891064103125593,0,2011
224,Kharagpur sadar,195162,5,SURANJAN MAHAPATRA,M,42,GEN,SUCI,1522,3,1525,1.11,136998,0.01113154936568417,0,2011
224,Kharagpur sadar,195162,6,SANJAY SHANKAR,M,32,GEN,JMM,1020,0,1020,0.74,136998,0.007445364165900232,0,2011
224,Kharagpur sadar,195162,7,SUBODH MESHRAM,M,42,SC,BSP,915,0,915,0.67,136998,0.006678929619410502,0,2011
224,Kharagpur sadar,195162,8,NAGRAJAN,M,49,GEN,JD(U),563,0,563,0.41,136998,0.004109549044511599,0,2011
225,Narayangarh,191752,1,SURJYA KANTA MISHRA,M,61,GEN,CPM,89384,420,89804,50.5,177844,0.5049594026225231,1,2011
225,Narayangarh,191752,2,ATTA SURJA KANTA,M,47,GEN,AITC,82465,230,82695,46.5,177844,0.4649861676525494,0,2011
225,Narayangarh,191752,3,KRISHNA PRASAD ROY,M,50,GEN,BJP,5339,6,5345,3.01,177844,0.030054429724927466,0,2011
226,Sabang,206439,1,MANAS RANJAN BHUNIA,M,59,GEN,INC,98359,396,98755,51.25,192676,0.5125443750129751,1,2011
226,Sabang,206439,2,RAMPADA SAHOO,M,53,GEN,CPM,85064,507,85571,44.41,192676,0.4441186240112936,0,2011
226,Sabang,206439,3,SABYASACHI SAHU,M,57,GEN,BJP,2505,2,2507,1.3,192676,0.01301148041271357,0,2011
226,Sabang,206439,4,NARAYAN CHANDRA ADHIKARI,M,46,GEN,SUCI,2424,13,2437,1.26,192676,0.012648176212917021,0,2011
226,Sabang,206439,5,NARAYAN CH. SAMAT,M,62,SC,BSP,2171,0,2171,1.13,192676,0.011267620253690132,0,2011
226,Sabang,206439,6,RAMKRISHNA SARKAR,M,64,GEN,IND,1235,0,1235,0.64,192676,0.006409724096410554,0,2011
227,Pingla,194839,1,PRABODH CHANDRA SINHA,M,71,GEN,DSP(P),84355,383,84738,47.24,179364,0.4724359403224727,1,2011
227,Pingla,194839,2,AJIT MAITY,M,55,GEN,AITC,83158,346,83504,46.56,179364,0.46555607591266923,0,2011
227,Pingla,194839,3,SAMBHUNATH HANSDA,M,44,ST,BJP,7629,12,7641,4.26,179364,0.042600521843848264,0,2011
227,Pingla,194839,4,RABI TUDU,M,68,ST,JMM,3481,0,3481,1.94,179364,0.01940746192100979,0,2011
228,Kharagpur,166917,1,HAQUE NAZMUL,M,59,GEN,CPM,69933,245,70178,46.78,150027,0.4677691348890533,1,2011
228,Kharagpur,166917,2,BILKIS KHANAM,F,35,GEN,AITC,67182,492,67674,45.11,150027,0.4510788058149533,0,2011
228,Kharagpur,166917,3,SHUBA RAJ,F,45,GEN,IND,4092,0,4092,2.73,150027,0.027275090483712933,0,2011
228,Kharagpur,166917,4,PRABIR KUMAR SAHU,M,43,GEN,BJP,3637,11,3648,2.43,150027,0.02431562318782619,0,2011
228,Kharagpur,166917,5,BALARAM PAL,M,45,GEN,PDS,2074,0,2074,1.38,150027,0.013824178314570045,0,2011
228,Kharagpur,166917,6,SK. SAMSUL HAQUE,M,31,GEN,PDCI,1394,0,1394,0.93,150027,0.009291660834383144,0,2011
228,Kharagpur,166917,7,SUNIL MAHATO,M,41,GEN,JD(U),966,1,967,0.64,150027,0.006445506475501076,0,2011
229,Debra,183967,1,RADHAKANTA MAITI,M,60,GEN,AITC,85826,389,86215,50.57,170479,0.5057221124009409,1,2011
229,Debra,183967,2,SK. SORAB HOSSEIN,M,40,GEN,CPM,77048,354,77402,45.4,170479,0.4540265956510773,0,2011
229,Debra,183967,3,DILIP KUMAR ROY,M,58,GEN,BJP,3886,7,3893,2.28,170479,0.022835657177716902,0,2011
229,Debra,183967,4,TANBIR MURSHED KHAN,M,40,GEN,IPFB,2967,2,2969,1.74,170479,0.01741563477026496,0,2011
230,Daspur,242616,1,AJIT BHUNIA,M,57,GEN,AITC,108632,416,109048,54.76,199135,0.5476084063574962,1,2011
230,Daspur,242616,2,SUNIL ADHIKARI,M,59,GEN,CPM,83496,625,84121,42.24,199135,0.4224320184799257,0,2011
230,Daspur,242616,3,SUJIT PAIN,M,44,GEN,BJP,5964,2,5966,3,199135,0.02995957516257815,0,2011
231,Ghatal,224916,1,SHANKAR DOLAI,M,53,SC,AITC,100937,418,101355,52.24,194001,0.5224457605888629,1,2011
231,Ghatal,224916,2,CHHABI PAKHIRA,F,41,SC,CPM,84471,607,85078,43.85,194001,0.4385441312158185,0,2011
231,Ghatal,224916,3,ASHOK MALIK,M,43,SC,BJP,4581,3,4584,2.36,194001,0.023628744181731023,0,2011
231,Ghatal,224916,4,MAHITOSH BAURI,M,35,SC,PDS,2983,1,2984,1.54,194001,0.015381364013587558,0,2011
232,Chandrakona,216439,1,CHHAYA DOLAI,F,28,SC,CPM,96861,419,97280,48.39,201017,0.4839391693239875,1,2011
232,Chandrakona,216439,2,SIBARAM DAS,M,34,SC,AITC,95647,337,95984,47.75,201017,0.47749195341687517,0,2011
232,Chandrakona,216439,3,BAPI DERA,M,33,SC,BJP,7752,1,7753,3.86,201017,0.03856887725913729,0,2011
233,Garbeta,176796,1,GHOSH SUSANTA,M,52,GEN,CPM,85683,364,86047,52.23,164757,0.5222661252632665,1,2011
233,Garbeta,176796,2,HEMA CHOUBEY,F,37,GEN,INC,70812,165,70977,43.08,164757,0.43079808445164697,0,2011
233,Garbeta,176796,3,TARAK NATH GAN,M,33,GEN,BJP,7733,0,7733,4.69,164757,0.04693579028508652,0,2011
234,Salboni,208500,1,SRIKANTA MAHATA,M,34,GEN,AITC,91808,274,92082,47.54,193685,0.4754214317061208,1,2011
234,Salboni,208500,2,ABHIRAM MAHATA,M,48,GEN,CPM,87212,515,87727,45.29,193685,0.45293646900895784,0,2011
234,Salboni,208500,3,DHIMAN KUMAR KOLAY,M,45,GEN,BJP,5436,3,5439,2.81,193685,0.02808167901489532,0,2011
234,Salboni,208500,4,TARUN MANNA,M,50,GEN,IND,3473,0,3473,1.79,193685,0.01793117691096368,0,2011
234,Salboni,208500,5,DARKU MURMU,M,58,ST,JMM,3270,2,3272,1.69,193685,0.016893409401863853,0,2011
234,Salboni,208500,6,SUNIL TUDU,M,31,ST,JDP,1692,0,1692,0.87,193685,0.008735833957198545,0,2011
235,Keshpur,194487,1,RAMESWAR DOLOI,M,58,SC,CPM,103513,388,103901,57.58,180456,0.575769162565944,1,2011
235,Keshpur,194487,2,RAJANI KANTA DOLOI,M,70,SC,INC,69873,186,70059,38.82,180456,0.38823314270514697,0,2011
235,Keshpur,194487,3,DIPAK PATRA,M,37,SC,BJP,6494,2,6496,3.6,180456,0.035997694728908985,0,2011
236,Medinipur,215287,1,MRIGENDRA NATH MAITI,M,65,GEN,AITC,102285,775,103060,54.43,189348,0.5442888226968333,1,2011
236,Medinipur,215287,2,SANTOSH RANA,M,63,GEN,CPI,73870,970,74840,39.53,189348,0.39525107210004856,0,2011
236,Medinipur,215287,3,SUBHAJIT ROY,M,33,GEN,BJP,4865,15,4880,2.58,189348,0.02577265141432706,0,2011
236,Medinipur,215287,4,SANJAY MISHRA,M,50,GEN,IND,2590,0,2590,1.37,189348,0.013678517861292434,0,2011
236,Medinipur,215287,5,ARUN KUMAR ADHIKARI,M,46,GEN,LJP,1436,0,1436,0.76,189348,0.007583919555527389,0,2011
236,Medinipur,215287,6,DILIP KUMAR DAS,M,49,GEN,IND,724,0,724,0.38,189348,0.0038236474639288505,0,2011
236,Medinipur,215287,7,PRADYOT SAW,M,34,GEN,IND,698,1,699,0.37,189348,0.0036916154382406995,0,2011
236,Medinipur,215287,8,SUNIL KUMAR HEMBRAM,M,57,ST,JMM,691,0,691,0.36,189348,0.0036493651900204914,0,2011
236,Medinipur,215287,9,PRATAP KUMAR NAYEK,M,33,GEN,JD(S),428,0,428,0.23,189348,0.002260388279781144,0,2011
237,Binpur,179861,1,DIBAKAR HANSDA,M,51,ST,CPM,60448,280,60728,41.17,147518,0.41166501715044945,1,2011
237,Binpur,179861,2,CHUNIBALA HANSDA,F,48,ST,JKP(N),53058,60,53118,36.01,147518,0.36007809216502396,0,2011
237,Binpur,179861,3,ARJUN HANSDA,M,30,ST,IND,14449,10,14459,9.8,147518,0.09801515747230846,0,2011
237,Binpur,179861,4,SUKUMAR HEMBRAM,M,40,ST,IND,8714,1,8715,5.91,147518,0.059077536300654834,0,2011
237,Binpur,179861,5,PANCHANAN HANSDA,M,70,ST,BJP,7791,2,7793,5.28,147518,0.05282745156523272,0,2011
237,Binpur,179861,6,RAMPADA HANSDA,M,37,ST,AMB,2703,2,2705,1.83,147518,0.01833674534633062,0,2011
238,Bandwan,223789,1,BESRA SUSANTA,M,31,ST,CPM,86960,223,87183,48.38,180192,0.4838339104954715,1,2011
238,Bandwan,223789,2,SITAL CHANDRA HEMBRAM,M,68,ST,INC,65045,118,65163,36.16,180192,0.36163092701118804,0,2011
238,Bandwan,223789,3,CHUNARAM HEMBRAM,M,43,ST,JMM,10769,0,10769,5.98,180192,0.059764029479666136,0,2011
238,Bandwan,223789,4,MANIKA MURMU,F,32,ST,BJP,6909,3,6912,3.84,180192,0.038359083644112946,0,2011
238,Bandwan,223789,5,JAGRAN MURMU,M,51,ST,IND,4216,1,4217,2.34,180192,0.023402814775350736,0,2011
238,Bandwan,223789,6,BISWANATH BASKEY,M,45,ST,JDP,2338,0,2338,1.3,180192,0.012975048836796305,0,2011
238,Bandwan,223789,7,FATIK KUMAR HEMBRAM,M,37,ST,AJSU,2050,1,2051,1.14,180192,0.011382303320902148,0,2011
238,Bandwan,223789,8,JALIM CHANDRA SAREN,M,44,ST,JVM,1559,0,1559,0.87,180192,0.008651882436512165,0,2011
239,Balarampur,175112,1,SHANTIRAM MAHATO,M,58,GEN,AITC,65095,149,65244,45.79,142484,0.4579040453664973,1,2011
239,Balarampur,175112,2,GOPE MANINDRA,M,63,GEN,CPM,54391,325,54716,38.4,142484,0.3840150473035569,0,2011
239,Balarampur,175112,3,UTTAM BANERJEE,M,54,GEN,IND,9520,9,9529,6.69,142484,0.0668776845119452,0,2011
239,Balarampur,175112,4,BATULAL MAHATO,M,50,GEN,BJP,3525,3,3528,2.48,142484,0.02476067488279386,0,2011
239,Balarampur,175112,5,SHAMBHU NATH HEMBROM,M,29,ST,JDP,2897,0,2897,2.03,142484,0.02033210746469779,0,2011
239,Balarampur,175112,6,PRADIPTA MAHATO,M,27,GEN,JMM,1721,0,1721,1.21,142484,0.012078549170433172,0,2011
239,Balarampur,175112,7,SUKANTA MAHATO,M,27,GEN,AJSU,1605,0,1605,1.13,142484,0.011264422672019315,0,2011
239,Balarampur,175112,8,NANDALAL MAHATO,M,48,GEN,JVM,1519,0,1519,1.07,142484,0.0106608461300918,0,2011
239,Balarampur,175112,9,ANSARI TAHIR HUSSEN,M,50,GEN,IND,932,0,932,0.65,142484,0.006541085314842369,0,2011
239,Balarampur,175112,10,MRITYUNJOY MAHATO,M,48,GEN,IPFB,793,0,793,0.56,142484,0.005565537183122316,0,2011
240,Baghmundi,192018,1,NEPAL MAHATA,M,49,GEN,INC,77300,158,77458,49.48,156549,0.4947843806092661,1,2011
240,Baghmundi,192018,2,MANGAL MAHATO,M,64,GEN,AIFB,59560,254,59814,38.21,156549,0.38207845466914514,0,2011
240,Baghmundi,192018,3,RAKESH MAHATO,M,25,GEN,AJSU,10797,0,10797,6.9,156549,0.06896882126362992,0,2011
240,Baghmundi,192018,4,NEPAL MAJHI,M,38,ST,JDP,2022,1,2023,1.29,156549,0.012922471558425797,0,2011
240,Baghmundi,192018,5,DAROGA MAJHI,M,38,GEN,JVM,1702,0,1702,1.09,156549,0.010871995349698816,0,2011
240,Baghmundi,192018,6,SHANKAR KUMAR,M,43,GEN,BJP,1624,1,1625,1.04,156549,0.010380136570658388,0,2011
240,Baghmundi,192018,7,BISAMBAR MURA,M,44,ST,SUCI,1398,1,1399,0.89,156549,0.008936499115292975,0,2011
240,Baghmundi,192018,8,ABHINASH RAJWAR,M,46,SC,JMM,892,1,893,0.57,156549,0.005704284281598733,0,2011
240,Baghmundi,192018,9,PASHUPATI MAHATO,M,56,GEN,AMB,838,0,838,0.54,156549,0.005352956582284141,0,2011
241,Joypur,189809,1,DHIRENDRA NATH MAHATO,M,55,GEN,AIFB,61820,240,62060,41.48,149606,0.4148229349090277,1,2011
241,Joypur,189809,2,SHAKTI PADA MAHATO,M,74,GEN,IND,51402,47,51449,34.39,149606,0.3438966351616914,0,2011
241,Joypur,189809,3,KIRTON CHANDRA MAHATO,M,48,GEN,AITC,23896,31,23927,15.99,149606,0.15993342513000816,0,2011
241,Joypur,189809,4,SHRIPATI MAHATO,M,51,GEN,BJP,2636,1,2637,1.76,149606,0.01762629841049156,0,2011
241,Joypur,189809,5,PADMALOCHON KUMAR,M,38,GEN,IND,2241,1,2242,1.5,149606,0.014986029972059944,0,2011
241,Joypur,189809,6,PABAN MAHATO,M,51,GEN,JVM,2131,0,2131,1.42,149606,0.014244081119741186,0,2011
241,Joypur,189809,7,SWAPAN MAHATO,M,34,GEN,AJSU,1851,1,1852,1.24,149606,0.012379182653102148,0,2011
241,Joypur,189809,8,SANAT KUMAR BESRA,M,31,ST,JDP,1286,1,1287,0.86,149606,0.008602596152560727,0,2011
241,Joypur,189809,9,GAGAN CHANDRA MAHATO,M,27,GEN,AMB,1133,3,1136,0.76,149606,0.007593278344451426,0,2011
241,Joypur,189809,10,SANDIP MAJHI,M,28,ST,JMM,885,0,885,0.59,149606,0.0059155381468657675,0,2011
242,Purulia,193014,1,K.P. SINGH DEO,M,62,GEN,AITC,83018,378,83396,53.95,154589,0.5394691730976978,1,2011
242,Purulia,193014,2,KAUSHIK MAZUMDAR,M,34,GEN,CPM,56337,572,56909,36.81,154589,0.3681309795651696,0,2011
242,Purulia,193014,3,PANCH KARI MUKHERJEE,M,61,GEN,BJP,3630,0,3630,2.35,154589,0.023481619002645726,0,2011
242,Purulia,193014,4,SANAT SAO,M,41,GEN,PDS,2699,6,2705,1.75,154589,0.01749801085458862,0,2011
242,Purulia,193014,5,SOHAN RAJOWAR,M,34,SC,JMM,2386,0,2386,1.54,154589,0.0154344746392046,0,2011
242,Purulia,193014,6,DHIREN RAJAK,M,46,SC,IND,2241,0,2241,1.45,154589,0.014496503632211865,0,2011
242,Purulia,193014,7,NAREN SAHIS,M,62,GEN,AJSU,1915,0,1915,1.24,154589,0.012387686057869577,0,2011
242,Purulia,193014,8,THURU MAHATO,M,48,GEN,BSP,1405,2,1407,0.91,154589,0.00910155315061227,0,2011
243,Manbazar,200562,1,SANDHYARANI TUDU,F,33,ST,AITC,78366,154,78520,47.02,166995,0.4701937183748016,1,2011
243,Manbazar,200562,2,HIMANI HANSDA,F,27,ST,CPM,73021,333,73354,43.93,166995,0.4392586604389353,0,2011
243,Manbazar,200562,3,GOURI SARDAR,F,37,ST,BJP,4475,1,4476,2.68,166995,0.026803197700529954,0,2011
243,Manbazar,200562,4,BALAHARI MURMU,M,55,ST,JMM,3175,0,3175,1.9,166995,0.019012545285787,0,2011
243,Manbazar,200562,5,ABHIRAM BESRA,M,43,ST,JDP,2796,1,2797,1.67,166995,0.016749004461211414,0,2011
243,Manbazar,200562,6,LAKSHI KANTA SOREN,M,32,ST,IND,2114,0,2114,1.27,166995,0.012659061648552352,0,2011
243,Manbazar,200562,7,KARTIK SINGH SARDAR,M,46,ST,PDS,1339,0,1339,0.8,166995,0.008018204137848439,0,2011
243,Manbazar,200562,8,SATYAKINKAR MURMU,M,68,ST,JVM,1220,0,1220,0.73,166995,0.007305607952333902,0,2011
244,Kashipur,188342,1,SWAPAN KUMAR BELTHARIYA,M,50,GEN,AITC,69341,151,69492,44.73,155376,0.4472505406240346,1,2011
244,Kashipur,188342,2,SUBHAS CHANDRA MAHATA,M,55,GEN,CPM,65379,392,65771,42.33,155376,0.4233021830913397,0,2011
244,Kashipur,188342,3,SATRUGHNA MURMU,M,30,ST,JMM,4239,1,4240,2.73,155376,0.027288641746473073,0,2011
244,Kashipur,188342,4,PRASANTA SINGH DEO,M,57,GEN,BJP,3929,4,3933,2.53,155376,0.025312789620018535,0,2011
244,Kashipur,188342,5,DILIP MAHATO,M,26,GEN,IND,3671,0,3671,2.36,155376,0.02362655751209968,0,2011
244,Kashipur,188342,6,MANILAL HEMBRAM,M,25,ST,JDP,2653,0,2653,1.71,155376,0.01707470909278138,0,2011
244,Kashipur,188342,7,SANJIT CHAKRABORTY,M,51,GEN,PDS,1994,0,1994,1.28,155376,0.012833384821336629,0,2011
244,Kashipur,188342,8,CHITTARANJAN MAHATO,M,54,GEN,BSP,1965,0,1965,1.26,155376,0.012646740809391412,0,2011
244,Kashipur,188342,9,SUBHAS CHANDRA MAHATO,M,38,GEN,AJSUP,989,2,991,0.64,155376,0.00637807640819689,0,2011
244,Kashipur,188342,10,RAM PRASAD MAJHI,M,48,ST,JVM,666,0,666,0.43,155376,0.004286376274328082,0,2011
245,Para,184196,1,UMAPADA BAURI,M,28,SC,INC,62132,76,62208,42.6,146031,0.4259917414795489,1,2011
245,Para,184196,2,DIPAK BAURI,M,29,SC,CPM,61386,236,61622,42.2,146031,0.42197889489218043,0,2011
245,Para,184196,3,SHIBANI BAURI,F,30,SC,SUCI,6496,7,6503,4.45,146031,0.04453164054207668,0,2011
245,Para,184196,4,CHARAN BAURI,M,46,SC,JMM,6301,1,6302,4.32,146031,0.04315522046688717,0,2011
245,Para,184196,5,BAURI SWAPAN,M,36,SC,BJP,4680,1,4681,3.21,146031,0.03205483767145332,0,2011
245,Para,184196,6,SATYA NARAYAN RAJWAR,M,48,SC,JVM,3441,0,3441,2.36,146031,0.023563489943916018,0,2011
245,Para,184196,7,SANDIP RAJWAR,M,26,SC,BSP,1274,0,1274,0.87,146031,0.00872417500393752,0,2011
246,Raghunathpur,198409,1,PURNA CHANDRA BAURI,M,35,SC,AITC,77971,125,78096,48.34,161543,0.4834378462700334,1,2011
246,Raghunathpur,198409,2,DIPALI BAURI,F,39,SC,CPM,64990,363,65353,40.46,161543,0.404554824412076,0,2011
246,Raghunathpur,198409,3,SUBHAS CHANDRA MONDAL,M,50,SC,BJP,7912,4,7916,4.9,161543,0.04900243278879308,0,2011
246,Raghunathpur,198409,4,BARUN BAURI,M,42,SC,JMM,7055,0,7055,4.37,161543,0.043672582532205045,0,2011
246,Raghunathpur,198409,5,MAHADEB BAURI,M,30,SC,BSP,3123,0,3123,1.93,161543,0.019332313996892468,0,2011
247,Saltora,188606,1,SWAPAN BOURI,M,47,SC,AITC,82225,372,82597,50.6,163238,0.5059912520369032,1,2011
247,Saltora,188606,2,SASTHI CHARAN BAURI,M,31,SC,CPM,69491,409,69900,42.82,163238,0.4282091179749813,0,2011
247,Saltora,188606,3,MANGAL CHANDRA MONDAL,M,60,SC,BJP,10728,13,10741,6.58,163238,0.06579962998811552,0,2011
248,Chhatna,194715,1,SUBHASIS BATABYAL,M,54,GEN,AITC,70014,326,70340,45.58,154316,0.45581793203556337,1,2011
248,Chhatna,194715,2,ANATH BANDHU MONDAL,M,60,GEN,RSP,62083,493,62576,40.55,154316,0.4055055859405376,0,2011
248,Chhatna,194715,3,MADAN LAYEK,M,54,GEN,IND,6156,0,6156,3.99,154316,0.03989216931491226,0,2011
248,Chhatna,194715,4,RABINDRANATH MANDAL,M,62,SC,BJP,4214,7,4221,2.74,154316,0.027352964047798026,0,2011
248,Chhatna,194715,5,KANAI BANERJEE,M,42,GEN,JMM,2596,1,2597,1.68,154316,0.016829103916638586,0,2011
248,Chhatna,194715,6,DHANESWAR HANSDA,M,32,ST,JDP,2224,0,2224,1.44,154316,0.014411985795380907,0,2011
248,Chhatna,194715,7,ABHIIJIT HANSDA,M,34,ST,CPI(ML)(L),2005,11,2016,1.31,154316,0.013064102231784131,0,2011
248,Chhatna,194715,8,BHARATI MUDI,F,41,ST,IND,1707,2,1709,1.11,154316,0.011074677933590814,0,2011
248,Chhatna,194715,9,JAGADANANDA ROY,M,57,SC,BSP,1578,1,1579,1.02,154316,0.01023225070634283,0,2011
248,Chhatna,194715,10,SOUMENDRA MUKHERJEE,M,48,GEN,JVM,898,0,898,0.58,154316,0.005819228077451463,0,2011
249,Ranibundh,200986,1,DEBALINA HEMBRAM,F,49,ST,CPM,74926,462,75388,44.25,170373,0.44248795290333565,1,2011
249,Ranibundh,200986,2,FALGUNI HEMBRAM,F,36,ST,AITC,68224,305,68529,40.22,170373,0.40222922646193937,0,2011
249,Ranibundh,200986,3,ADITYA KISKU,M,48,ST,JHAP,10942,8,10950,6.43,170373,0.0642707471254248,0,2011
249,Ranibundh,200986,4,LAKSHMI KANTA SARDAR,M,45,ST,BJP,6445,2,6447,3.78,170373,0.03784050289658573,0,2011
249,Ranibundh,200986,5,BISWANATH TUDU,M,36,ST,IND,5407,0,5407,3.17,170373,0.031736249288326204,0,2011
249,Ranibundh,200986,6,SUDHIR KUMAR MURMU,M,42,ST,CPI(ML)(L),2579,1,2580,1.51,170373,0.015143244528182283,0,2011
249,Ranibundh,200986,7,KRISHNAPADA MANDI,M,25,ST,JVM,1071,1,1072,0.63,170373,0.0062920767962059716,0,2011
250,Raipur,178332,1,UPEN KISKU,M,57,ST,CPM,68689,319,69008,44.38,155490,0.44380989131133836,1,2011
250,Raipur,178332,2,PRAMILA MURMU,F,32,ST,AITC,68607,219,68826,44.26,155490,0.4426393980320278,0,2011
250,Raipur,178332,3,KSHETRA MOHAN HANSDA,M,47,ST,JMM,7172,4,7176,4.62,155490,0.046150877869959486,0,2011
250,Raipur,178332,4,PELARAM MURMU,M,62,ST,BJP,3760,10,3770,2.42,155490,0.02424593221429031,0,2011
250,Raipur,178332,5,SUKCHAND SAREN,M,48,ST,IND,3501,0,3501,2.25,155490,0.022515917422342272,0,2011
250,Raipur,178332,6,JNANADA MANDI,M,48,ST,IND,1501,0,1501,0.97,155490,0.009653353913434947,0,2011
250,Raipur,178332,7,DHIRENDRA NATH MANDI,M,41,ST,IND,1050,0,1050,0.68,155490,0.0067528458421763455,0,2011
250,Raipur,178332,8,PARITOSH SAREN,M,39,ST,JVM,658,0,658,0.42,155490,0.00423178339443051,0,2011
251,Taldangra,179758,1,MANORANJAN PATRA,M,55,GEN,CPM,74414,365,74779,47.59,157132,0.4758992439477637,1,2011
251,Taldangra,179758,2,ARUN KUMAR PATHAK,M,52,GEN,INC,67356,258,67614,43.03,157132,0.4303006389532368,0,2011
